pseudo,date,comment,tags,subpost,forum_page,day
soulitheboss#3461,2025-04-29 22:42:12,"J'aimerais retrouver l’ancien Eniripsa. Après avoir joué pendant des années avec ce personnage, le voir profondément modifié du jour au lendemain me fait perdre l’envie de continuer à jouer. (eniripsa avec les fioles, mot galva, mot solida etc...)Pourquoi avoir modifié les items (boucliers!!!!, anneaux, panoplies...) ? Ceux que nous possédions et qui valaient des millions n’ont désormais plus aucune valeur. Il est devenu impossible de les combiner à cause des exos PA/PM, alors que nous avions investi beaucoup à l’époque pour les obtenir.",['Autre'],False,18,2025-04-29
BuuBuulle#8195,2025-04-29 22:56:34,Ouvrir un nouveau serveur épique pour dofus 3,['Autre'],False,18,2025-04-29
leretourdeuxx#3760,2025-04-29 23:00:41,"Donner la possibilité aux joueurs de jouer au niveau ou ils le souhaite: Vous avez un système de ""modulation"" formidable sur wakfu qui rend jouable le jeu à n'importe quel lvl. Permettez aux joueurs de faire tout le contenu qu'ils souhaitent au lvl qu'il souhaitent pour le valoriser.",['modulation de niveau (wakfu)'],False,18,2025-04-29
gizmolechat#3569,2025-04-29 23:14:36,"Meilleur système de progression :Trop de quête qui se recoupe et sans connaissance absolue du jeu on se retrouve a refaire 3,4 ou 5 fois le même donjon.Des drops bloquer à des quête (exemple récolter 40 ressources de mobs sur frigost berceau d'alma) plusieurs fois.Les personnes qui ont la connaissance vont optimisé leur route, mais un joueur classique, ca le dégoute, d'avoir passer 40 combat de 3 min à tuer 1 monstre pour une ressources et devoir le refaire plus tard.Le recoupement de quête sans guide est une perte de temps pour un joueur casual pour peu de gain, a part le ""C'est obligé si tu veux ton dofus"".Un vrai travail de synthèse de quête ou de progression de quête serait a faire.Faire un donjon validerai toutes les quête qui demande a le faire, et si un pnj est dedans on obtient un laisser passer sans mob pour valider cette quête. (Dans le cas des quête ou c'est l'objectif de le refaire, c'est une autre discussion).Les drop Lock de ressource de quête ne le serait plus et une fois la quête débloqué, on pourrait directement la valider.","['drops des dofus ', 'combats de quêtes']",False,18,2025-04-29
Timo92izi#9673,2025-04-29 23:24:16,Interface Anomalies :Ajouter options de mettre des zones et donjons en favoris ou bien une barre de recherche(sa évite de scroll sur chaque zone qu'on voudrais farm/ donjon qu'on voudrait faire chaque jour),['Améliorations des Interface'],False,18,2025-04-29
Ganynox-Gamer#9145,2025-04-29 23:26:37,"Amélioration du HUD – Sauvegarde de l’emplacement des fenêtresActuellement, les fenêtres comme celles de la banque ou du Havre Sac se réinitialisent systématiquement à leur position par défaut lorsqu’on les ouvre. Cela oblige les joueurs à devoir les replacer manuellement à chaque fois, ce qui nuit au confort de jeu et à la fluidité de l’expérience.Il serait pertinent de permettre lasauvegarde automatique de la position de chaque fenêtredans le HUD afin qu’elles réapparaissent là où le joueur les a laissées. Cela améliorerait grandement l’ergonomie et la personnalisation de l’interface utilisateur.",['Améliorations des Interface'],False,18,2025-04-29
piittt#5637,2025-04-29 23:30:19,"Débug de l'auto follow, des transitions de map, avec parfois des personnages qui s'arrêtent sur des murs invisiblesC'est assez frustrant dans l'expérience multi-comptes",['Debug / performance'],False,18,2025-04-29
Seigneur-felin#6587,2025-04-29 23:32:17,"Correction de bugsLa plus grosse priorité selon moi, c'est juste frustrant d'en voir des nouveaux chaque semaines, qui viennent malheureusement éclipser le travail de debug déjà réalisé.",['Debug / performance'],False,18,2025-04-29
Bubert#2660,2025-04-29 23:34:33,"La fin du tabou sur la triche et l'anti-jeu, en particulier par une enquête sur les membres du staff qui protègent / participent au marché noir. A commencer par le Support.Ces gens trahissent le jeu, et s'enrichissent sur le dos des joueurs et d'Ankama.",['Bots'],False,19,2025-04-29
Seigneur-felin#6587,2025-04-29 23:34:44,.,['Autre'],False,19,2025-04-29
Maldoror#7543,2025-04-29 23:39:13,"Les Archis-monstres et les Avis de RechercheLes mécaniques qui montent les joueurs les uns contre les autres sont sources de frustrations voire de toxicité. Pour les avis, l'introduction des chasses légendaires était un bon début ; il faut maintenant étendre à tous les avis, réfléchir à quelque chose d'analogue pour les archis, donner divers moyens d'obtentions des chasses légendaires (quitte à ce que ce soit au bout de quêtes assez longues, tant que c'est pas de la loterie).",['quête Dofus Ocre / craft PDA'],False,19,2025-04-29
Ganynox-Gamer#9145,2025-04-29 23:43:15,"Accès direct aux ressources en banque lors des fabrications métiersAujourd'hui, pour fabriquer en métier, il faut systématiquement aller chercher les ressources manuellement dans l'inventaire, ce qui est extrêmement lourd et répétitif, surtout quand il y a de nombreuses recettes différentes à enchaîner. Cela oblige à faire des allers-retours constants entre banque et atelier, ce qui nuit au confort de jeu.",['Autre'],False,19,2025-04-29
Maldoror#7543,2025-04-29 23:44:41,"Les Chasses au trésorDu pur gameplay de bots. Pourtant, le système n'est pas nécessairement à mettre à la poubelle ; oubliez les ""indices"" et les 20 étapes à courir dans tous les sens, remplacez cela par des combats jalonnant la chasse (pas des captcha comme actuellement), par exemple contre des monstres de la zone, scalés sur le niveau du joueur (c'est juste un exemple)",['Bots'],False,19,2025-04-29
tartyflettee#9570,2025-04-29 23:44:44,"Je pense que les sorts devrait avoir un effets différents en PVP et en PVM (intervalle de relance, portée, dégat)",['Séparation pvp & pvm'],False,19,2025-04-29
pandawan#8410,2025-04-29 23:48:07,"REFONTE ELEVAGENONà perdre toute notre progression sur l'élevage desDragodindes! A quel moment on perds des centaines d'heures de jeu , toute notre progressions sur un élevage et des purifications ??? Mettez les DD actuelles à 0/1 au lieu de les rendre "" séniles "". J'ai découvert l'élevage avec Dofus 3.0  et c'estultra simpleetULTRA accessible,faut arrêter.",['Rework élevage'],False,19,2025-04-29
Maldoror#7543,2025-04-29 23:48:53,"Mode HérosSi ça vous paraît trop compliqué de mettre plusieurs comptes sur un seul client, vous pouvez vous contenter d'améliorer le système des compagnons : vendez un service permettant de transformer un personnage 200 du compte en compagnon équipable (en tout point semblable au perso supprimé, parcho compris, mais à niveau modulable sur le personnage qui l'équipe), permettez d'équiper jusqu'à 3 de ces nouveaux compas, et de les stuffer.  Comme il n'y a pas de lignes de drop, les joueurs n'ont pas l'impression d'avoir un manque à gagner s'ils retirent un compa pour accueillir qqn d'autre, et ça vous règle en même temps le problème de l'accès des monocomptes hors méta aux songes infinis !","['Mode héros', 'rework songes']",False,19,2025-04-29
Ganynox-Gamer#9145,2025-04-29 23:50:21,"Afficher la quantité possédée en banque et havre sac dans l'infobulle des itemsIl serait très pratique que l'infobulle d'un item indique aussi combien d'exemplaires sont stockés en banque et dans le havre sac. Cela éviterait de devoir faire des allers-retours à la banque et de payer la taxe à chaque retrait simplement pour vérifier une quantité, ce qui alourdit inutilement la gestion des ressources, notamment pour l'artisanat et le commerce.",['Autre'],False,19,2025-04-29
masque-combattant#6871,2025-04-30 00:08:36,Réduire encore plus le repoop des archis sur les serveurs pionniers,['quête Dofus Ocre / craft PDA'],False,19,2025-04-30
tartyflettee#9570,2025-04-30 00:19:54,"Une nouvelle zone de grande envergure, du style nouveau continent,... Je pense que ce n'est pas durable de faire des îles ou des dimensions à l'infiniAvec donc, une nouvelle intrigue efficace, simple et cohérente qui hyperait fort tout le mondePourquoi pas un endroit volontairement caché du monde des douze avec des villes, civilisation ainsi que leurs histoire et leurs soucis (nouvelle classe, moyen de transport, du changement quoi) ( et pour tout niveau)La zone serait dévoilé au fur et à mesure comme Frigost 1, 2 et 3",['Autre'],False,19,2025-04-30
Xanatos#5647,2025-04-30 00:35:00,"Revalorisercertainesclassesdélaissées en Pvm, comme l'ougi qui manque encore d'outils pour briller en Pvm où le zobal et son gameplay autour des masques un peu trop rigide. Je ne parle pas de l'osa puisqu'une refonte de cette classe est déjà prévue.",['Équilibrage des classes'],False,19,2025-04-30
Yeero#4054,2025-04-30 00:51:40,"Résoudre le problème sur les quantités que l'on peut transporter quand on veut sélectionner un item en banque, le max n'est plus calculé sur nos pods restant mais prend seulement en compte la quantité max que l'on à de l'item sélectionné.Exemple : j'ai 3000 pods de libre et  je veux prendre du fer et j'en ai 1000 en stock , quand je fais max je veux donc 600 fer et non pas sélectionner les 1000.----------",['Autre'],False,19,2025-04-30
Pandatomik#2533,2025-04-30 00:53:11,Par pitié une séparation des sorts entre pvp et pvm que l'on arrète à chaque patch d'avoir des effets de bords sur un changement pvp sur le pvm et vice versa,['Séparation pvp & pvm'],False,19,2025-04-30
Vector-Soninkling#7063,2025-04-30 00:53:22,Peaufiner les animations de nos personnages.En combat et en dehors des combats.Je trouve qu'elles manquent cruelles d'originalité.Il nous en faudrait des nouvelles,['Autre'],False,19,2025-04-30
TCJTFcra#6941,2025-04-30 01:01:27,Mode héros 8 persos,['Mode héros'],False,19,2025-04-30
ElPolloLoco#6781,2025-04-30 01:03:15,"Annuler ou retravailler les récents nerfs qui ont brisé les classes (notamment forgelance dont la classe ne fonctionne même plus correctement en principe.) et UP toutes les autres.Les joueurs doivent ressentir du plaisir et une certaine fierté en jouant leur classe, ça boosterait nettement l’activité en jeu et rendrait les gens plus heureux. Le plaisir de jouer favoriserait l’entraide et ferait revenir bon nombre de joueurs.",['Équilibrage des classes'],False,19,2025-04-30
TCJTFcra#6941,2025-04-30 01:04:03,"Donjons modulaires à la wakfu avec niveaux de difficultés, ce qui implique aussi un puissance scalingPourquoi continuez vous de faire du contenu bl pour qu’il se fasse rouler dessus par les joueurs 200?C’est tellement dommage de pouvoir découvrir que certains mobs avec les songesSystème de plantaison / récolte à la wakfu, y en a marre de la compétition vs les bots","['Bots', 'rework songes']",False,19,2025-04-30
pierreolivierboisvert#1553,2025-04-30 01:14:54,Extension thl avec nouveaux stuffs et nouveaux donjonsExtension thl avec nouveaux stuffs et nouveaux donjons,['Autre'],False,19,2025-04-30
Ashura35#5941,2025-04-30 01:20:13,Rework l'intérêt des guildes. En l'état faire partie d'une guilde n'apporte rien.,['Rework guildes/Alliances'],False,19,2025-04-30
Ganynox-Gamer#9145,2025-04-30 01:26:43,"Remettre le canal Communauté dans le chatLe retrait du canal Communauté a fortement limité les échanges entre joueurs, notamment pour poser des questions, aider les nouveaux ou simplement discuter de façon spontanée. Ce canal jouait un rôle important pour créer du lien social et ajouter de la vie au jeu, en dehors des groupes ou guildes.Aujourd’hui, l’absence de ce canal rend le jeu plus silencieux et isolé, ce qui nuit à l’ambiance générale.Je propose de réactiver ce canal, avec éventuellement des options de filtrage ou modération améliorées si nécessaire, pour retrouver cette dynamique communautaire qui fait partie de l’ADN de Dofus.","['Meilleure Modération', 'fonctionnalité communautaires (Recherche de groupe/mercenariat)']",False,20,2025-04-30
Crabi-sabri#8101,2025-04-30 01:56:10,Corriger les bugs liés au chat.Pourquoi le fait d'envoyer un mp a un joueur ne signifie pas qu'il le recevra quelque ce soit le contenue ou la taille du message privé ? Les échanges d'archimonstre où une fois sur trois je parle dans le vide sans aucun moyen de savoir si la personne m'ignore ou qu'elle n'a simplement pas reçu mon mp m'agace fortement.,['Debug / performance'],False,20,2025-04-30
